sorbitol,montmorillonite_clay,gelatin,chitin_nanofibers,tensile_strength,tensile_strain,tensile_modulus,stress_strain_beta,stress_strain_alpha,post_fire_residual_ratio,optical_transmission_visible,optical_transmission_ultraviolet,optical_transmission_infrared
18.537716776624617,54.91436725267206,11.534062426253456,15.013853544449876,55.98762056816269,1.6961130709734988,5.575850 GPa,0.45839182390412864,0.5505960779233977,0.9122350493959736,45.25500166280408,63.86770730214064,17.39509304340572
19.289814715989444,32.826702325291166,20.399499024682584,27.48398393403682,42.642340414473004,0.9848524072349438,4606.292954002628,0.2431727348856777,0.8092498004377772,0.6799914655329748,76.44951218997619,75.83370805233814,41.4585585495379
18.172353202446313,10.209979919067173,19.237345418079695,52.38032146040681,51.47460246549615,6.454093375467022,4040.6343448532107,0.050420675774376415,0.8131549097341592,0.4359570036550348,81.05695675793378,79.42040132970654,56.213955649108556
20.13168167827133,35.485844868714096,6.502861459371699,37.879611993642875,84.0274310108691,?,7878.34366357399,0.5202001270256223,0.6723499889469093,0.7850127278880924,83.19087311593508,84.26542359179274,55.672283048367774
3.1661404095670815,9.16882301571792,35.96805625951243,51.696980315202566,54.509500041865834,1.5790654030123619,,0.014937456482065539,0.31638379601938843,0.48965475963578403,85.08234324651907,84.3275176708711,65.11315129306456
23.9140942787688,2.516749522682407,26.437301501041897,47.1318546975069,45.97399724770355,4.71421495047447,3091.3878071882937,0.16192326020093192,0.884774089734718,0.34757313243495364,80.30932451553905,78.83659335204194,55.0633132214364
2.00337911517237,10.107047636044607,44.90707433275982,42.9824989160232,38.45275604333973,0.6191203264279425,5335.204136681721,0.04982612354312531,0.2642299972565725,0.6283514976447693,82.0066797237576,82.41581843729027,59.521522148270336
1.460%,1.280%,34.257121980159255,63.004%,40.58189144030453,4.186273955246823,3357.32281777685,0.15633706886132281,0.8687529345224141,0.2805893690412983,82.61219648899885,79.9715283181979,65.00566974095308
4.061229776713876,12.183689330141629,32.57560294531779,51.179477947826705,73.33729213630666,1.5687315264851125,8165.396982931492,0.04775683532592818,0.5144603907801474,0.5841958226618262,80.32668321391998,78.81566541937487,57.09420652022293
2.102051976720845,43.062036208824175,34.375939241038765,20.459972573416227,70.62155816522929,1.76441178121014,5493.181577200819,0.3457620117720638,0.6524577094730697,0.9400818383878178,68.10765063131255,68.53320332844424,38.70875218008108
17.800652554019894,19.73854626641039,29.876217211436785,32.58458396813293,48.5218247726205,3.831888528576917,4579.17155267885,0.1156115769478493,0.8329077554490506,0.44823584874155825,79.20475362200047,75.6526359495693,44.90878978835455
13.421579739070392,12.285677667612315,30.90925470622563,43.38348788709167,72.4418296040485,3.024076390343599,3.847528 GPa,0.6690657713847709,0.7923216660311899,0.691349845664767,79.25931660119511,77.2215953302537,57.87456637063413
